id,name,cost,mile,gear,seller,address,web,webid,date
255,2021 Mazda CX-30 2.0 SP suv,"718,000
                                            
","83,000",เกียร์อัตโนมัติ,"

                                                คุณ Ben
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2021-suv-aid24365912
",2023-10-27
256,"🔥 Mazda2 1.3 Skyactiv Sports High Connect ผ่อน 6,xxx ฟรี! ทดลองขับถึงบ้าน","400,500
                                            

                                                ฿392,500
                                            
","79,579",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-sports-high-connect-bangkok/1-3-skyactiv-sports-high-connect-ผ่อน-6-xxx-ฟรี-ทดลองขับถึงบ้าน-aid24353862
",2023-10-27
257,"🔥 Mazda 2 1.3 Skyactiv Sports High Plus ผ่อน 5,xxx ฟรี! ทดลองขับถึงบ้าน","362,300
                                            

                                                ฿349,700
                                            
","98,800",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-sports-high-plus-bangkok/1-3-skyactiv-sports-high-plus-ผ่อน-5-xxx-ฟรี-ทดลองขับถึงบ้าน-aid24369302
",2023-10-27
258,1A506 MAZDA3 2.0 E 4DR. AT 2018,"404,000
                                            
","187,000",เกียร์อัตโนมัติ,"

                                                บีบี สมาร์ทคาร์1 (สี่แยกมไหสวรรค์)
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-e-bangkok/1a506-4dr-at-2018-aid24318452
",2023-10-27
259,1B05 Mazda BT-50 PRO 2.2 Hi-Racer รถกระบะ ปี 2012,"304,000
                                            
","124,000",เกียร์อัตโนมัติ,"

                                                บีบี สมาร์ทคาร์1 (สี่แยกมไหสวรรค์)
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-proseries-bangkok/1b05-2-2-hi-racer-รถกระบะ-ปี-2012-aid24315182
",2023-10-27
260,4E93 ขาย รถมือสอง Mazda BT-50 PRO 2.2 V รถกระบะ 2012,"239,000
                                            
","178,000",เกียร์ธรรมดา,"

                                                บีบี สมาร์ทคาร์4 (ถนนกาญจนาภิเษก )
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-v-bangkok/4e93-ขาย-รถมือสอง-รถกระบะ-2012-aid24406932
",2023-10-27
261,4G62 Mazda CX-3 2.0 E SUV 2017,"429,000
                                            
","152,000",เกียร์อัตโนมัติ,"

                                                บีบี สมาร์ทคาร์4 (ถนนกาญจนาภิเษก )
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-e-bangkok/4g62-suv-2017-aid24406882
",2023-10-27
262,2021 Mazda CX-30 2.0 SP SUV  รถสภาพดี มีประกัน,"718,000
                                            
","83,000",เกียร์อัตโนมัติ,"

                                                ชานนท์ แขกพงค์ (นนท์) - Warintorn Auto
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-30-2-0-sp-bangkok/2021-suv-รถสภาพดี-มีประกัน-aid24352332
",2023-10-27
263,2018 Mazda 2 1.3 Sports Standard รถเก๋ง 5 ประตู ออกรถฟรี,"368,000
                                            
","36,000",เกียร์อัตโนมัติ,"

                                                ชานนท์ แขกพงค์ (นนท์) - Warintorn Auto
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-sports-standard-bangkok/018-รถเก๋ง-5-ประตู-ออกรถฟรี-aid24381962
",2023-10-27
264,2021 Mazda CX-3 2.0 Base  รถบ้านแท้,"489,000
                                            
","40,000",เกียร์อัตโนมัติ,"

                                                One2auto by อ้อ
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-3-2-0-base-bangkok/2021-รถบ้านแท้-aid24406772
",2023-10-27
265,2016 Mazda CX-5 2.2 XDL 4WD  รถบ้านมือเดียว,"529,000
                                            
","167,000",เกียร์อัตโนมัติ,"

                                                One2auto by อ้อ
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xdl-4wd-bangkok/2016-รถบ้านมือเดียว-aid24406832
",2023-10-27
266,2017 Mazda 2 1.3 High รถเก๋ง 5 ประตู ออกรถฟรี,"299,000
                                            
","171,000",เกียร์อัตโนมัติ,"

                                                Carsdd
                                            
",นนทบุรี,chobrod,"car-mazda-2-1-3-high-nonthaburi/017-รถเก๋ง-5-ประตู-ออกรถฟรี-aid24295962
",2023-10-27
