id,title,price,brand,subversion,version,subtype,cartype,year,distance,fuel,gear,color,gas,seller,address,web,webid,date
274,ขาย|มือสอง,"468,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,MPV,Utility-car,2020,38,เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,NL auto car,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368403667
",2023-10-28
275,ขาย|มือสอง,"135,000",Mazda,1.6 Spirit Sports,1.6 Spirit Sports,MPV,Sedan,2010,38,เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถบ้าน ยูโด ยูสคาร์,บางเขน กรุงเทพมหานคร,rodkaidee,"/product-368524151
",2023-10-28
276,ขาย|มือสอง,"369,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2014,"130,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,ฤกษ์งามยามดี⭐️,จอมทอง กรุงเทพมหานคร,rodkaidee,"/product-368513527
",2023-10-28
277,ขาย|มือสอง,"355,000",Mazda,1.3 High Plus,1.3 High Plus,Sedan,Sedan,2015,"89,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,THANAN JBS,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368325684
",2023-10-28
278,ขาย|มือสอง,"368,000",Mazda,1.3,1.3,Sedan,Sedan,2020,84,เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,84 CARCENTER,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-367970667
",2023-10-28
279,ขาย|มือสอง,"199,000",Mazda,1.5 Elegance Groove,1.5 Elegance Groove,Sedan,Sedan,2011,"105,339",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,เก่งเรสซิ่งคาร์ 1,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368299156
",2023-10-28
280,ขาย|มือสอง,"529,000",Mazda,1.5 XDL,1.5 XDL,Hatchback,Sedan,2017,"119,000",ดีเซล,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,A LOT OF CAR,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367912758
",2023-10-28
281,ขาย|มือสอง,"179,000",Mazda,1.5 Spirit,1.5 Spirit,Sedan,Sedan,2012,"130,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,อรวรรณ จงจิตร (โทร 085-916-2524 ),ดอนเมือง กรุงเทพมหานคร,rodkaidee,"/product-368669941
",2023-10-28
282,ขาย|มือสอง,"150,000",Mazda,1.5 Sports Groove,1.5 Sports Groove,Hatchback,Sedan,2010,"118,155",เบนซิน,เกียร์อัตโนมัติ,เขียว,ไม่ติดแก๊ส,M2615006,บึงกุ่ม กรุงเทพมหานคร,rodkaidee,"/product-368669452
",2023-10-28
283,ขาย|มือสอง,"345,000",Mazda,1.5 XD Sports High Connect,1.5 XD Sports High Connect,Hatchback,Sedan,2018,"99,999",ดีเซล,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M3689561,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368497206
",2023-10-28
284,ขาย|มือสอง,"388,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2019,"42,649",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,M2337782,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-367928545
",2023-10-28
285,ขาย|มือสอง,"378,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2018,"71,892",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,M2337782,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-367561223
",2023-10-28
286,ขาย|มือสอง,"497,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2017,"51,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,DDS Car Center,บางนา กรุงเทพมหานคร,rodkaidee,"/product-368668333
",2023-10-28
287,ขาย|มือสอง,"798,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2020,"52,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,DDS Car Center,บางนา กรุงเทพมหานคร,rodkaidee,"/product-368668300
",2023-10-28
288,ขาย|มือสอง,"155,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2012,"52,000",เบนซิน,เกียร์ธรรมดา,เทา,ไม่ติดแก๊ส,itdaris,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368667928
",2023-10-28
289,ขาย|มือสอง,"419,000",Mazda,1.3 Skyactiv-G S Leather Sedan,1.3 Skyactiv-G S Leather Sedan,Sedan,Sedan,2022,"16,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,GibBon Koy,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-368667332
",2023-10-28
290,ขาย|มือสอง,"429,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2017,"148,187",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,SIT AUTO,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367929514
",2023-10-28
291,ขาย|มือสอง,"299,000",Mazda,1.3 C,1.3 C,Hatchback,Sedan,2017,"170,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,เมย์,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368666786
",2023-10-28
292,ขาย|มือสอง,"398,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2017,"72,910",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,สมพรออโต้คาร์,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368639567
",2023-10-28
293,ขาย|มือสอง,"155,000",Mazda,1.5 Elegance Groove,1.5 Elegance Groove,Sedan,Sedan,2011,"120,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,ชาติ,เมืองปทุมธานี ปทุมธานี,rodkaidee,"/product-368628080
",2023-10-28
294,ขาย|มือสอง,"698,000",Mazda,2.0 S,2.0 S,Sedan,Sedan,2019,39,เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,84 CARCENTER,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368317119
",2023-10-28
295,ขาย|มือสอง,"358,000",Mazda,2.0 C,2.0 C,Hatchback,Sedan,2014,119,เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,84 CARCENTER,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368317169
",2023-10-28
296,ขาย|มือสอง,"379,000",Mazda,2.0 C,2.0 C,Hatchback,Sedan,2015,"105,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,วรานนท์ มิงสะเมาะ,พระประแดง สมุทรปราการ,rodkaidee,"/product-368539259
",2023-10-28
297,ขาย|มือสอง,"369,000",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2015,"100,300",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,ตี๋ปากเกร็ดกู๊ดคาร์,ปากเกร็ด นนทบุรี,rodkaidee,"/product-368663759
",2023-10-28
298,ขาย|มือสอง,"399,000",Mazda,2.0 S,2.0 S,Sedan,Sedan,2018,"87,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M7235027,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368368005
",2023-10-28
299,ขาย|มือสอง,"335,000",Mazda,2.0 SP Sports,2.0 SP Sports,Hatchback,Sedan,2014,"6,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,M4841777,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368464402
",2023-10-28
300,ขาย|มือสอง,"150,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2010,"118,155",เบนซิน,เกียร์อัตโนมัติ,เขียว,ไม่ติดแก๊ส,M2615006,บึงกุ่ม กรุงเทพมหานคร,rodkaidee,"/product-368663273
",2023-10-28
301,ขาย|มือสอง,"439,000",Mazda,1.3 Skyactiv-G S Leather Sports,1.3 Skyactiv-G S Leather Sports,Hatchback,Sedan,2020,"40,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,M6387371,บางขุนเทียน กรุงเทพมหานคร,rodkaidee,"/product-368662795
",2023-10-28
302,ขาย|มือสอง,"209,000",Mazda,1.5 Maxx Sports,1.5 Maxx Sports,Hatchback,Sedan,2012,"180,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M6387371,บางขุนเทียน กรุงเทพมหานคร,rodkaidee,"/product-368621540
",2023-10-28
303,ขาย|มือสอง,"598,000",Mazda,2.2 XDL 4WD,2.2 XDL 4WD,Hatchback,Sedan,2018,"130,000",ดีเซล,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,number1,ห้วยขวาง กรุงเทพมหานคร,rodkaidee,"/product-368205090
",2023-10-28
304,ขาย|มือสอง,"428,000",Mazda,2.0 E,2.0 E,Hatchback,Sedan,2016,"67,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,รถทองแท้,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368661989
",2023-10-28
305,ขาย|มือสอง,"1,090,000",Mazda,2.2 XDL Exclusive 4WD,2.2 XDL Exclusive 4WD,SUV,Utility-car,2022,"20,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Tk Tam,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368661932
",2023-10-28
306,ขาย|มือสอง,"508,600",Mazda,2.0 S Sports,2.0 S Sports,Hatchback,Sedan,2017,"85,626",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,Cars24,บางกะปิ กรุงเทพมหานคร,rodkaidee,"/product-368661727
",2023-10-28
307,ขาย|มือสอง,"353,300",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2017,"73,128",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,Cars24,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368661511
",2023-10-28
308,ขาย|มือสอง,"365,000",Mazda,1.3 Sports High Connect,1.3 Sports High Connect,Hatchback,Sedan,2018,"69,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,ake168,ธนบุรี กรุงเทพมหานคร,rodkaidee,"/product-368661506
",2023-10-28
309,ขาย|มือหนึ่ง,"215,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2012,"97,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,Boy2530,ทวีวัฒนา กรุงเทพมหานคร,rodkaidee,"/product-367880356
",2023-10-28
310,ขาย|มือสอง,"869,000",Mazda,1.3 Roadster,1.3 Roadster,Sedan,Sedan,2008,"85,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,King Kong Car,เมืองเพชรบุรี เพชรบุรี,rodkaidee,"/product-367479650
",2023-10-28
311,ขาย|มือสอง,"260,000",Mazda,1.5 Skyactiv-D,1.5 Skyactiv-D,Sedan,Sedan,2016,"260,000",ดีเซล,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M0765661,หนองไผ่ เพชรบูรณ์,rodkaidee,"/product-368660211
",2023-10-28
312,ขาย|มือสอง,"200,000",Mazda,1.5 Elegance Groove,1.5 Elegance Groove,Sedan,Sedan,2013,"50,000",เบนซิน,เกียร์อัตโนมัติ,ทอง,ไม่ติดแก๊ส,Scuderia,จตุจักร กรุงเทพมหานคร,rodkaidee,"/product-368660145
",2023-10-28
313,ขาย|มือสอง,"799,000",Mazda,2.2 XDL 4WD,2.2 XDL 4WD,MPV,Utility-car,2018,"110,058",ดีเซล,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,Panda Speed,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367582240
",2023-10-28
314,ขาย|มือสอง,"379,000",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2017,"90,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,KD CAR,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-366887289
",2023-10-28
315,ขาย|มือสอง,"295,000",Mazda,1.3 Sports High,1.3 Sports High,Hatchback,Sedan,2016,"106,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Pattraporn Muangproh,ธัญบุรี ปทุมธานี,rodkaidee,"/product-368341574
",2023-10-28
316,ขาย|มือสอง,"299,000",Mazda,2.2 V,2.2 V,Double-cab,Pickup,2012,"160,000",ดีเซล,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,M3363317,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368398684
",2023-10-28
317,ขาย|มือสอง,"239,000",Mazda,2.0 R Sport,2.0 R Sport,Hatchback,Sedan,2010,"80,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,KD CAR,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368281191
",2023-10-28
318,ขาย|มือสอง,"299,000",Mazda,2.0 Maxx Sports,2.0 Maxx Sports,Hatchback,Sedan,2012,"101,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,KD CAR,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367499765
",2023-10-28
319,ขาย|มือสอง,"229,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2013,"120,000",เบนซิน,เกียร์อัตโนมัติ,ฟ้า,ไม่ติดแก๊ส,KD CAR,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-367141835
",2023-10-28
320,ขาย|มือสอง,"339,000",Mazda,1.3 High Connect,1.3 High Connect,Hatchback,Sedan,2015,"132,149",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์ทอง,ไม่ติดแก๊ส,ASIA USED CAR,เมืองชัยนาท ชัยนาท,rodkaidee,"/product-364787186
",2023-10-28
